Td_134_2_22	623	"Роданчице, малка моме"	"Хороводна (зимно време, по сватби)"	На хоро	"Роданчице, малка моме"	
Td_134_2_23	1020	Мама Марийка плитеше	На моабет	На моабет	Мама Марийка плитеше	
Td_134_2_24	138	Провикна са Йорги	"На Лазарица (из пътя, между къщите)"	На Лазарица	Провикна са Йорги от от Мермер кюприя	
Td_134_2_25	208	Припаднали тъмни мъгли	"На Лазарица  (хоро на пояс, играят и пеят на овчар)"	На Лазарица	Припаднали тъмни мъгли	
Td_134_2_26	206	Овчаровата майчица	На Лазарица (на овчар)	На Лазарица	Овчаровата майчица	
Td_134_2_27	186	Има мама мила сина	Хоро на Лазарица (на учен човек)	На Лазарица	Има мама мила сина	
Td_134_2_28	212	Дето си Герге сидеше	На Лазарица 	Същото хоро продължава...	*	
Td_134_2_29	207	Похвали са Димо	"На Лазарица  (хоро на чифчия, на чорбаджия)"	На Лазарица	"Похвали са Димо, Димо болярина"	
Td_134_2_30	203	Заспало ми йе дитенце	На Лазарица  (хоро на дете)	На Лазарица	Заспало ми йе дитенце	
Td_134_2_31	205	Любял Никола Люляна	На Лазарица  (хоро на мома)	На Лазарица	Любял Никола Люляна	
Td_134_2_32	189	"Два царя, мамо, два царя"	"На Лазарица (на войник, на войска)"	На Лазарица	"Два царя, мамо, два царя"	
Td_134_2_33	159	"Ябре момче, момче"	На Лазарица  (на ерген)	На Лазарица	"Ябре, момче, ябре момче"	
Td_134_2_34	558	"Гато, мамо льо, тръгнахми"	На хоро (по Великден)	На хоро	"Гато, мамо льо, тръгнахме"	
Td_134_2_35	603	"Хранила й мама, гледала"	На хоро (по Великден)	На хоро	"Хранила й мама, гледала"	
Td_134_2_36	224	Кукувицата кукува	На Гергьовден (на могилата)	На Гергьовден	Кукувицата кукува	
Td_134_2_37	563	"Бре, де са й чуло-видяло"	"Хороводна (по Великден, по Гергьовден, по панаирите)"	*	"Бре, де са й чуло-видяло"	
Td_134_2_38	614	"Ден дойде, любе, ден дойде"	На хоро (по Димитровден)	На хоро	"Ден дойде, любе, ден дойде"	
Td_134_2_39	241	"Хой, Йеньо, Йеньо, чарвива жаба"	На Еньовден 	На Еньовден 	"Хой, Йеньо, Йеньо, чарвива жаба"	
Td_134_2_40	231	Пеперуда лятна	На пеперуда	На пеперуда	Пеперуда лятна	
Td_135_1_01	***			Сватбарска	"Девер Кольо, ??? гайтанко"	
Td_135_1_02	***			Сватбарска	Мари булка луда-млада	
Td_135_1_03	***			Сватбарска	Прощавай майко	
Td_135_1_04	***			Сватбарска	"Я стани, стани куме ле"	
Td_135_1_05	***			Сватбарска	Запели са девет ???	
Td_135_1_06	***			Сватбарска	??? мъгли паднали	
Td_135_1_07	***			Сватбарска	Гато през ???	
Td_135_1_08	***			Сватбарска	Гато за булка тръгнахме	
Td_135_1_09	***			Сватбарска	"Я изляз, мамо, погледай"	
Td_135_1_10	***			Жътварска	"Тръгнала Янка, Янки ле"	
Td_135_1_11	***			Жътварска	"Станки ле, що си замръкнала"	
Td_135_1_12	***			Жътварска	"Замръкнал ми, мамо, замръкнал ми"	
Td_135_1_13	***			На седянка	Залюбило е дваж бяло Раде	
Td_135_1_14	***			На седянка	"Петлите пеят, Пено, на тъмно ???"	
Td_135_1_15	***			На моабет	Прочул са Стамат чорбаджи	
Td_135_1_16	***			На моабет	Един Никола по мама	Митра Иванова Кабаиванова
Td_135_1_17	***			Същата песен	*	Рада Желязкова Иванова
Td_135_1_18	***			На моабет	Мама й Стояну сгодила	
Td_135_1_19	***			Сватбарска	"Калино, Калино, висока Калино"	
Td_135_1_20	***			Сватбарска	"Изникнало, драги куме, едно дърво"	
Td_135_1_21	***			Сватбарска	Иван са в прехлас посгоди	
Td_135_1_22	***			Сватбарска	"Мари Златке, мила дружке"	
Td_135_1_23	***			Сватбарска	Иленка булка хубава	
Td_135_1_24	***			На моабет	"Прочула ми са е, прочула"	
Td_135_1_25	***			На хоро	Пил Богдан вино червено	
Td_135_1_26	9	"Росица роси, росица роси"	Коледарска (из пътя)	Коледарска	"Росица роси, ти рой, рой, ройне ле"	Христо Петков Петков
Td_135_1_27	1	Забягнала Янка робинка	Коледарска (из пътя)	Коледарска	Забягнала Янка робинка	
Td_135_1_28	7	"Протекла йе, протекла йе"	Коледарска (из пътя и на разсъмване)	Коледарска	Протекла йе Тунджа Ярдалийка	
Td_135_1_29	11	"Чули сме ва, чули сме ва"	Коледарска (пред вратата на къщата)	Коледарска	"Чули сме ва, чули сме ва"	
Td_135_1_30	22	Замъчи се божа майка	"Коледарска (на къщата, ""голямата божа майка"" във чорбаджийската къща)"	На Коледа	Замъчи се божа майка	
Td_135_2_01	***			Коледарска	Погърмяло й потрещяло	
Td_135_2_02	25	Прочул ми са й Каят зенгин 	Коледарска (на стопанин чорбаджия)	Коледарска	Прочул ми са каят зенгин 	
Td_135_2_03	26	Завило са сиво орле	"Коледарска (на голям човек , чорбаджия, на ""цар"")"	На Коледа	Завило са сиво орле	
Td_135_2_04	33	Рано ми рани свети Гьорги	Коледарска (на стопанин скотовъдец)	Коледарска	Рано ми рани свети Гьорги	
Td_135_2_05	***			Коледарска	Забляло ми шаро ягне	
Td_135_2_06	32	Забягнали двама братя	Коледарска (на стопанин овчар)	Коледарска	Забягнали двама братя	
Td_135_2_07	35	Запил ми са й храбром юнак	"Коледарска (на стопанин, който много пие)"	Коледарска	Запил ми са й храбром юнак	
Td_135_2_08	34	Марко му дошло калесчица	"Коледарска (на стопанин, герой, юнак)"	Коледарска	Марко му дошло калесчица	
Td_135_2_09	29	Изведе си дели Марко	Коледарска (на стопанин горски)	Коледарска	Изведе си дели Марко	
Td_135_2_10	***			Коледарска	?	
Td_135_2_11	36	Седнали са три делии	"Коледарска (на стопанин буен човек, който много пие)"	Коледарска	Седнали са три делии	
Td_135_2_12	***			Коледарска	Похвалил са е добър юнак	
Td_135_2_13	54	Връзседна си добър юнак	Коледарска (на ерген любовчия)	Коледарска	Връзседна си добър юнак	
Td_135_2_14	91	Мама Даньо в люлка люля	Коледарска (на малко дете)	На Коледа	Мама Даньо в люлка люля	
Td_135_2_15	55	Град градила малка мома	Коледарска (на мома)	Коледарска	Град градила малка мома	
Td_135_2_16	78	Прочула са й малка мома	Коледарска (на мома)	На Коледа	Прочула са малка мома	
Td_135_2_17	***			Коледарска	Тръгнала беше Яна кадъна	
Td_135_2_18	80	Седи мома юв градинка	Коледарска (на мома)	Коледарска	Седи мома във градинка	
Td_135_2_19	65	Пофаля са малка мома	Коледарска (на мома)	Коледарска	Пофаля са малка мома	
Td_135_2_20	70	Похвалила са й Дойнин'та майка	Коледарска (на мома)	Коледарска	Похвалила са й Дойнин'та майка	
Td_135_2_21	79	Рано рани Калин мома	Коледарска (на мома)	Коледарска	Рано рани Калин мома	
Td_135_2_22	116	Изгрял ми йе йесян месяц	"Коледарска (на юнак, на храбрец)"	Коледарска	Изгрял ми йе йесян месяц	
Td_135_2_23	***			Коледарска	Брала мома ран босилек	
Td_135_2_24	***			На Коледа	Излезе си малка мома	
Td_135_2_25	***			Коледарска	Завило са е зимно хорце	
Td_135_2_26	***			Коледарска	Млада буля дари бели	
Td_135_2_27	***			Коледарска	Млада буля дрехи пере	
Td_135_2_28	***			Коледарска	Йотвъд ми са бели билеят	
Td_135_2_29	***			Коледарска	Заспала беше света Неделя	
Td_135_2_30	***			Коледарска на турски	*	
Td_135_2_31	***			Коледарска	"Йосъмнахме, йоплъзнахле"	
Td_135_2_32	***			"Когато излизат от къща, в която не са ги пуснали"	*	
Td_135_2_33	***			Коледарска	Похвалил са е Жельо юнак	
Td_135_2_34	***			Коледарска	Тръгнал ми е свет Илия	
Td_135_2_35	***			На хоро	Мари момиченце мъничко	
Td_135_2_36	***			На хоро	Слънцето трепна да зайде	Рада Желязкова Иванова
Td_135_2_37	***			На хоро	"Снощи, мале ле, отидох"	
Td_135_2_38	***			На хоро	Какво ми чудо станало	
Td_135_2_39	***			На хоро	Един Недялко на мама	
Td_135_2_40	***			На хоро	Марийка се на бас хваща	
Td_135_2_41	***			На хоро	В село жандари додеха	
Td_135_2_42	***			Жътварска	"Станке ле, що си замръкнала"	
Td_136_1_01	***			На работа	"Жерави, летни пилета"	Рада Желязкова Иванова
Td_136_1_02	***			На седянка	"Запалило са е, мале ле"	
Td_136_1_03	***			На хоро	Росак на Донка думаше	
Td_136_1_04	***			Коледарска богославка	(благословия)	Костадин Василев (Черното)
Td_136_1_05	82	Сокол гони	Коледарска (на мома)	Коледарска песен	Сокол гони пъстра птичка	Стоян Гьоргев Гайдаров
Td_136_1_06	92	Снощи ми сай дите роди	Коледарска (на малко дете)	Коледарска	Снощи ми сай дите роди	
Td_136_1_07	111	Помамял си дили Нено 	Коледарска (на овчар)	Коледарска	Помамял си дили Нено 	
Td_136_1_08	***			Коледарска богославка	(благословия)	
Td_136_1_09	1062	Я почакайте да послушами	На моабет	На моабет	Я почакайте да послушаме	
Td_136_1_10	1043	"Слънцито трeпти, захожда"	На моабет	На моабет	"Слънцето трeпти, захожда"	
Td_136_1_11	896	Де са йе чуло-видяло	На хоро	На хоро	Де са е чуло-видяло	
Td_136_1_12	932	"Мамо, моля ти се, моли се на буба"	На хоро	Хороводна	"Мамо, моля ти се моли се на буба"	
Td_136_1_13	984	"Я изляс, майко, навънка"	На хоро	На хоро	"Я изляс, майко, навънка"	
Td_136_1_14	922	"Канят ме, мамо, молят ме"	На хоро	На хоро	"Канят ме, мамо, молят ме"	
Td_136_1_15	950	Прочу сай мома Йордана	На хоро 	На хоро	Прочу сай мома Йордана	
Td_136_1_16	905	"Ежте ми, пейте, пилянца"	На хоро	На хоро	"Ежте ми, пейте, пилянца"	
Td_136_1_17	972	Тъз вечер ни съм весела	На хоро	На хоро	Тъз вечер ни съм весела	
Td_136_1_18	977	"Тодоро льо, чернаока"	На хоро 	На хоро	"Тодоро льо, черноока"	
Td_136_1_19	952	Пустите му й моми	На хоро	На хоро	"Пустите му й моми, моми Жерувянки"	
Td_138_1_01	965	Стоян на мама думаше	На хоро	На хоро	Стоян на мама думаше	
Td_138_1_02	599	Стоян Тодора думаше	"На хоро (пролетна, по Великден)"	На хоро	Стоян Тодорка думаше	
Td_138_1_03	605	"Яно, малка моме"	На хоро (по Великден)	На хоро	"Яно, малка моме"	
Td_138_1_04	556	"Великден, мамо, Гьоргиден"	На хоро (по Великден) 	На хоро	"Великден, мамо, Гьоргиден"	
Td_138_1_05	749	Седнала Драгана	На хоро (лятно)	На хоро	Седнала Драгана във равна градина	
Td_138_1_06	741	"Хранила Добра, гледала"	На хоро	На хоро	"Хранила Добра, гледала"	
Td_138_1_07	760	От царя ферман пристигна	На хоро (есенно)	На хоро	От царя ферман пристигна	
Td_138_1_08	734	Запалила е Марийка 	На хоро (пролетно)	На хоро	Запалила е Марийка 	
Td_138_1_09	771	"Димко льо, Караатлийко"	На хоро (сякогаш)	На хоро	"Димко льо, караатлийко"	
Td_138_1_10	721	Гьорги Марийка питаше	"На хоро (зимно, пролетно)"	На хоро	Гьорги Марийка питаше	
Td_138_1_11	732	"Зададе са, подаде са"	На хоро (пролетно)	На хоро	"Зададе са, подаде са"	
Td_138_1_12	744	"Драго ми е, мамо, мило ми е"	На хоро (лятно)	На хоро	"Драго ми е, мамо, мило ми е"	
Td_138_1_13	784	"Османлъ Янко, комита"	На хоро (сякогаш)	На хоро	"Османлъ Янко, комита"	
Td_138_1_14	778	"Леле, Яно, леле пиле"	На хоро (сякогаш)	На хоро	"Леле, Яно, леле пиле, мари"	
Td_138_1_15	622	Разболял се е млад Милен	"На хоро (зимно, по сватби)"	На хоро	Разболял се е млад Милен	
Td_138_1_16	767	Батак елама излязъл	На хоро (сякогаш)	На хоро	Батак елама излязъл	
Td_138_1_17	838	Кервана слиза отгоре	На хоро (като се съберат в компания)	Пеят я като се съберат в компания	Кервана слиза отгоре	
Td_138_1_18	779	"Лельо Раде ле, Раде ле"	На хоро (сякогаш)	На хоро	"Лельо Раде ле, Раде ле"	
Td_138_1_19	620	"Имал е Стоян, Стоене "	Сватбарско хоро	Сватбарско хоро	"Имал е Стоян, Стоене "	
Td_138_1_20	621	Мама Маринчо думаше	На хоро (сватбарско)	На хоро	Мама Маринчо думаше	
Td_138_1_21	839	"Мари Тодоро, Тодорке"	"На хоро (баненска, пели са я повече, когато отидат на баните)"	На хоро	"Мари Тодоро, Тодорке"	
Td_138_1_22	566	"Димо льо, тилифирине"	На хоро (по Великден)	На хоро	"Димо льо, тилифирине, Димо льо пехливанине"	
Td_138_1_23	582	Мари хубава Калинко	На хоро (по Великден)	На хоро	Мари хубава Калинко	
Td_138_1_24	786	От царя ферман пристигна	На хоро (сякогаш)	На хоро	От царя ферман пристигна	
Td_138_1_25	452	"Ангелино, гиди, малка моме"	На попрелки	На попрелка	"Ангелино, гиди, малка моме"	
Td_138_1_26	456	Рано е Радка ранила	На попрелка	На попрелка	Рано е Радка ранила	
Td_138_1_27	455	Мама Елка плете	На попрелки (на моабет)	На моабет	Мама Елка плете	
Td_138_1_28	1056	Турчин робини караше	На моабет	На моабет	Турчин робини караше	
Td_138_1_29	1012	Какво йе чудо станало	На моабет (на сватбарска трапеза)	На моабет	Какво е чудо станало в Ески Захра голяма	
Td_138_1_30	1025	"Ой вакла, вакла, джанъм, вакла Тудоро"	На моабет	На моабет	"Ой вакла, вакла, джанъм, вакла Тудоро"	
Td_138_1_31	550	Мама Калина будеше	"На хоро (пролетно, по заговелки)"	На хоро	Мама Калина будеше	
Td_138_1_32	624	"Русе, Русе, тенко Русе"	На хоро (сватбарско)	На хоро	"Русо, Русо, тенка Русо"	
Td_138_1_33	537	"Я разтуряй, Цвето моме, магиите"	На седянка	*	"Я разтуряй, Цвето моме, магиите"	
Td_138_1_34	1048	Стефан Диляна думаше	На моабет	На моабет	Стефан Диляна думаше	
Td_138_1_35	618	Добра е змийка любила	На хоро (сватбарско)	На хоро	Добра е змийка любила	
Td_138_2_01	504	Добра йе змийка любила	Хороводна (на седенкарски глас)	На седенкарски глас	Добра е змийка любила	
Td_138_2_02	457	"Янчица, мамо, Янчица"	На попрелки  (на седянка)	На попрелка	"Янчица, мамо, Янчица"	
Td_138_2_03	355	"Яно, Яно, дюлбер Яно"	Жътварска (винаги)	Жътварска	"Яно, Яно, дюлбер Яно"	
Td_138_2_04	777	Как се Марийка добила	На хоро (сякогаш)	На хоро	"Как се Марийка добила, слънцето не е видяла"	
Td_138_2_05	789	Стоян на Бойка думаше	На хоро (сякогаш)	На хоро	Оха мама ма от Бойка	
Td_138_2_06	769	"Гълъбо, Гълъбо, мари"	На хоро (сякогаш)	На хоро	"Гълъбо, Гълъбо, мари, посъбрал беше Гълъбо"	
Td_138_2_07	453	"Ах, леле, Доне, леле, жива раздяла"	На попрелка	На попрелка	"Ах, леле, Доне, леле, жива раздяла"	
Td_138_2_08	748	"Отиде Раде, Раде ле"	На хоро (лятно)	На хоро	"Отиде Раде, Раде ле на чеир сяно да сбира"	
Td_138_2_09	1064	Тежък камък ми е паднал	Градска	*	Тежък камък ми е паднал мене на сърцето	
Td_138_2_10	940	"Не стой, Дойне, срящу менье"	На хоро	На хоро	"Не стой, Дойне, срещу мене"	
Td_138_2_11	449	"Карагьоз Петро льо, нивясто"	На межия	На межия	"Карагьоз Петро льо, нивясто"	
Td_138_2_12	1065	Мъжът се връща от гората	Градска (весела песен на моабет)	Весела на моабет	*	
Td_138_2_13	788	"Раде, бяло Раде"	На хоро (сякогаш)	На хоро	"Раде, бяло Раде, кому мама рече"	
Td_138_2_14	1040	Слънцето трепти да зайде	На моабет	На моабет	Слънцето трепти да зайде	
Td_138_2_15	1058	"Хранила мама, гледала"	На моабет	На моабет	"Хранила мама, гледала"	
Td_138_2_16	991	"Във София, във тъмни тъмници"	На моабет	На моабет	"Във София, във тъмни тъмници"	
Td_138_2_17	996	Де гиди Бозул войвода	На моабет	На моабет	Де гиди Бозул войвода	
Td_138_2_18	988	Бре тоя Хаджи Димитър	На моабет	На моабет	Бре тоя Хаджи Димитър	
Td_138_2_19	***			На моабет	Груйчо вуйчо си думаше (цигулка)	
Td_138_2_20	***			На моабет	Голям е спомен останал (цигулка)	
Td_138_2_21	***			На хоро	"Ой върбо, върбо, зелена върбо (цигулка)"	
Td_138_2_22	***			На хоро	Рада е... (цигулка)	
Td_138_2_23	271	Мама Стояна заглави	Сватбарска (на пряпола)	Сватбарска	Мама Стояна заглави	
Td_138_2_24	274	"Фливай са, фливай"	Сватбарска (на пряпола)	Сватбарска (на пряпола)	"Фливай са, фливай"	
Td_138_2_25	272	"Мар, хайде, дружко"	Сватбарска (на пряпола)	Сватбарска (на пряпола)	"Мар, хайде, дружко, дружко кардашко"	
Td_138_2_26	264	Стоян ябълка посадил	Хоро (сватбарско на меденците)	Сватбарско хоро на меденците	Стоян ябълка посадил	
Td_138_2_27	254	Вила са лоза гроздова	Сватбарско хоро (на меденците)	Сватбарско хоро на меденците*	*	
Td_139_1_01	261	Добра йе змийка любила	Сватбарско хоро (на меденците)	Сватбарско хоро на меденците*	Добра йе змийка любила	
Td_139_1_02	263	Мама Стояна заглави	Сватбарско хоро (на меденците)	Сватбарско хоро на меденците*	Мама Стояна заглави	
Td_139_1_03	294	Стоян са юнак зажени	"Сватбарска (когато отиват за булката, когато тръгва колата)"	Сватбарска - като отиват за булката	*	
Td_139_1_04	287	Де са йе чуло-видяло	"Сватбарска (друга, когато тръгват за булката)"	Сватбарска - като тръгват за булката	Де са йе чуло-видело сред лято бял снег да лети	
Td_139_1_05	290	Имала е Яна	"Сватбарска (когато отиват за булката, из пътя)"	"Сватбарска - из пътя, га отиват за булката"	Имала е Яна два брата надолу	
Td_139_1_06	292	"Куме лье, кум Костадине"	"Сватбарска (га отиват за булката, из пътя)"	"Сватбарска - из пътя, га отиват за булката"	"Куме ле, кум Костадине"	
Td_139_1_07	298	"Скрийте ма, брайно, скрийте ма"	Сватбарска (когато влезат в двора на момата)	Сватбарска - като влизат в двора на булката	"Скрийте ма, брайно, скрийте ма"	
Td_139_1_08	327	Радка са с майка прощава	Сватбарска (когато извеждат булката от къщи и я качват на колата)	Сватбарска - като извеждат булката	Радка са с майка прощава	
Td_139_1_09	330	"Излези, излези"	Сватбарска (когато влизат (въвеждат) булката в момковите двори)	Сватбарска - като въвеждат булката б момковите двори	"Излези, излези, ти момкова майко"	
Td_139_1_10	625	"Съньо, ти, мой съньо"	На хоро (на сватба) 	Сватбарско хоро 	"Съньо, ти, мой съньо"	
Td_139_1_11	347	Фалената булчица	"Сватбарска (""на джумбюш; също кога водят булката на вода"";  ""весела песен в понеделник"")"	Сватбарска - весела песен в понеделник	*	
Td_139_1_12	344	"Мари бабо, решетарко"	"Сватбарска весела песен (в понеделника, когато водят булката на вода)"	Сватбарска весела песен в понеделник	"Мари бабо, решетарко"	
Td_139_1_13	346	"Желво мари, вакла желво"	Сватбарска (весела песен) 	Весела песен	"Желво мари, вакла желво"	
Td_139_1_14	***			Залъгалка за деца	"Тропни ми, моме, тропанке"	
Td_139_1_15	***			Приспивалка за деца	"Яла, Сънчо, от горичка"	
Td_139_1_16	***			Игра през велики пости	Кальо - Парцальо	
Td_139_1_17	***			Друга игра през велики пости	Мома искаме да ни дадете	
Td_139_1_18	242	"Две Недки, мамо, две Недки"	На годеж	На годеж	"Две Недки, мамо, две Недки"	
Td_139_1_19	232	Пеперуда-руда	На пеперуда	На пеперуда	Пеперуда-руда	
Td_139_1_20	552	Паун на Станка думаше	На хоро (на Свето четирисет)	Хоро на Свето четиресет	Паун на Станка думаше	
Td_139_1_21	551	"Мари Тодоро, Тодорке"	На хоро (по свето 40)	На хоро - по Свето четиресет	"Мари Тодоро, Тодорке"	
Td_139_1_22	609	"Ой, Гьорге, Гьорге джанъм, куюмджи Гьорге"	На хоро (на Гергьовден)	Хоро на Гергьовден	"Ой, Гьорге, Гьорге джанъм"	
Td_139_1_23	611	"Тръгнал е Гьорги, Гьорге ле"	На хоро (по Гергьовден)	Хоро по Гергьовден	"Тръгнал е Гьорги, Гьорге ле"	
Td_139_1_24	484	Рано ми Тодор подрани	На седянка (по Гергьовден)	На седянка по Гергьовден	Рано ми Тодор подрани	
Td_139_1_25	387	"Раде ле, бяло-хубаво"	Жътварска (по пладнина)	Жътварска по пладнина	"Раде ле, бяло-хубаво"	
Td_139_1_26	376	"Слънце, ясно слънце"	Жътварска (като напече)	Жътварска	"Слънце, ясно слънце"	
Td_139_1_27	395	"Дуйни, дуйни, вятро"	Жътварска (след обед към икиндия - 3-4 часа)	Жътварска	"Дуйни, дуйни, вятро"	
Td_139_1_28	412	Слънце зайдя зад гора зелена	Жътварска (слънцето като захуда)	Жътварска	Слънце зайдя зад гора зелена	
Td_139_1_29	492	"Слязаха, мамо, дойдоха"	На лятна седянка	На лятна седянка	"Слязаха, мамо, дойдоха"	
Td_139_1_30	490	"Мари моме, малка моме"	На лятна седянка	На лятна седянка	"Мари, моме, малка моме"	
Td_139_1_31	487	Йелкe момаре дойдаха	На лятна седянка	На лятна седянка	Йелкe момаре дойдаха	
Td_139_2_01	447	"Зовала Ленка межийка, севдим"	На межия	На межия	Зовала Ленка межийка	
Td_139_2_02	448	"Мари, Марийко мамина"	На межийка	На межийка	"Мари, Марийко мамина"	
Td_139_2_03	458	Я снощи заминах	На попрелка (на моабет)	На попрелка	"Я снощи заминах, мамо ле"	
Td_139_2_04	454	Боян Марийка думаше	На попрелка	На попрелка	Боян Марийка думаше	
Td_139_2_05	129	"Добро, гюзел Добро"	На месница (хоро на заговелки)	Хоро на заговелки	"Добро, гюзел Добро"	
Td_139_2_06	***			Хоро на заговелки	"Енке ле, мари лелина"	
Td_139_2_07	***			Жътварска	"Слънцето трепти, захожда"	Тота Петкова Гегова
Td_139_2_08	462	Овчар Калинка залюби	На летни попрелки	На летни попрелки	Овчар Калинка залюби	
Td_139_2_09	459	Зовала Ленка межийка	На летни попрелки 	На летни попрелки	Зовала Ленка межийка	
Td_139_2_10	460	Йелка момаре дойдаха	На летни попрелки 	На летни попрелки	Йелка момаре дойдаха	
Td_139_2_11	466	"Чичо ле, чичо Караджо"	На летни попрелки 	На летни попрелки	"Чичо ле, чичо Караджо"	
Td_139_2_12	429	"Драгано, Драганке"	Жътварска	Жътварска	"Драгано, Драганке"	
Td_139_2_13	368	"Тейнова булка, Гроздано"	Жътварска (сутрин)	Жътварска	"Тейнова булка, Гроздано"	
Td_139_2_14	463	"Отгоре, мамо, слизаха"	Седенкарска (на летни попрелки) 	На летни попрелки	"Отгоре, мамо, слизаха"	
Td_139_2_15	933	Мара мама дума	На хоро	На хоро	Мара мама дума	
Td_139_2_16	847	"Имал е Стоян, Стояне"	"На хоро (на кавали, заг'велски)"	На заговелки	"Имал е Стоян, Стояне"	
Td_139_2_17	841	Димо Тодорке думаше	На хоро (на кавали)	На кавали	Димо Тодорке думаше	
Td_139_2_18	842	"Енке ле, мари лелина"	На хоро (на кавали)	На заговелки	"Енке ле, Енке ле, мари лелина"	
Td_139_2_19	843	Мама на Стоян думаше	На хоро (на кавали)	На кавали	Мама на Стоян думаше	
Td_139_2_20	845	"Снощи ходих, мамо ма"	На хоро (на кавали)	На кавали	"Снощи ходих, мамо ма"	
Td_139_2_21	840	"Гълъбьо, Гълъбьо, мари"	На хоро (на кавали)	На кавали	"Гълъбо, Гълъбо, мари"	
Td_139_2_22	844	Марчо на Донка думаше	На хоро (на кавали)	На кавали	Марчо на Донка думаше	
Td_139_2_23	846	Тва що йе чудо станало	На хоро (на кавали)	На кавали	Тва що йе чудо станало	
Td_139_2_24	848	Митьо и Донка дваминта	На кавали (и на жътва)	На кавали	Митьо и Донка двамина	
Td_139_2_25	578	Кънчо войниче тръгнува	На хоро (по Великден)	На хоро	Кънчо войниче тръгнува	
Td_139_2_26	601	"Събрали ми са, набрали"	На хоро (по Великден)	На хоро	"Събрали ми са, набрали"	
Td_139_2_27	606	"Имал е Черньо, Черньо льо"	На хоро (по Гергьовден)	На хоро	"Имал е Черньо, Черньо льо"	
Td_139_2_28	348	"Люлки, вейки, полюлейки"	Сватбарска (припявка) 	Сватбарска	"Люлки, вейки, полюлейки"	
Td_139_2_29	266	Вила се лоза гроздова	Сватбарска (на пряпола)	Сватбарска	Вила се лоза гроздова	
Td_139_2_30	293	Стоян са юнак зажени	Сватбарска (като тръгнат за булката)	Сватбарска	Стоян са юнак зажени	
Td_139_2_31	286	"Куме ле, кум Костадине"	"Сватбарска (когато отиват за кумовете, из пътя) "	Сватбарска	"Куме ле, кум Костадине"	
Td_139_2_32	329	"Тва, що са белейе"	Сватбарска (когато наближават момковите двори) 	Сватбарска	"Тва, що са белее, белее лъщее"	
Td_139_2_33	300	"Скрийте ма, брайне, скрийте ма"	Сватбарска (когато влязат в момковите двори) 	Сватбарска	"Скрийте ма, брайне, скрийте ма"	
Td_139_2_34	334	"Ти, момкова мале"	Сватбарска (когато влязат в момковите двори) 	Сватбарска	"Ти, момкова мале"	
Td_139_2_35	335	Наред седят 	Сватбарска (когато седнат у момкови на трапезата) 	Сватбарска	Наред седят моми и ергени	
Td_139_2_36	326	"Прощавай, мале, прощавай"	Сватбарска (когато извеждат булката от моминкови двори) 	Сватбарска	"Прощавай, мале, прощавай"	
Td_139_2_37	341	"Доче, Доче, кадън Доче"	Сватбарска (срещу понеделника) 	Сватбарска	"Доче, Доче, кадън Доче"	
Td_139_2_38	340	"Баби, баби, девет баби"	Сватбарска (срещу понеделника) 	Сватбарска	"Баби, баби, девет баби"	
Td_139_2_39	345	Тръгнала е вакла желва	Сватбарска (на понеделника) 	Сватбарска	Тръгнала е вакла желва	
Td_140_1_01	580	Мама Ганка дума	На хоро (по Великден)	На хоро	Мама Ганка дума	
Td_140_1_02	978	"Тоне ле, мари хубава"	На хоро	На хоро	"Тоне ле, мари хубава"	
Td_140_1_03	597	Стоян надолу тръгнува	На хоро (по Великден)	На хоро	Стоян надолу тръгнува	
Td_140_1_04	586	"Раде, бяло Раде"	В стана вкъщи (като тъче)	Като тъче	"Раде, бяло Раде"	
Td_140_1_05	587	"Раде ле, Раде ле "	На хоро (по Великден)	На хоро	"Раде ле, Раде ле, Рада си иска да иде"	
Td_140_1_06	565	Димо си иска да иде	На хоро (по Великден)	На хоро	Димо си иска да иде	
Td_140_1_07	617	Деспени дружки кардашки	Хоро (сватбарско) 	Сватбарско хоро	Деспени дружки кардашки	
Td_140_1_08	324	Вила се лоза гроздова	Сватбарска (като извеждат булката да я качват на колата)	Сватбарска	Вила се лоза гроздова	
Td_140_1_09	299	"Скрийте ма, брайне, скрийте ма"	Сватбарска (га наближават портите на булката) 	Сватбарска	"Скрийте ма, брайне, скрийте ма"	
Td_140_1_10	1044	Слънцето огряло - ни огряло	На трапеза	На трапеза	Слънцето огряло -- ни огряло	
Td_140_1_11	397	Калинка кълне Караджа	Жътварска (по икиндия)	Жътварска	Калинка кълне Караджа	
Td_140_1_12	523	Славчо на Яна думаше	На седянка (и на жътва)	На седянка	Славчо на Яна думаше	
Td_140_1_13	849	"Кълни, кълни, малка моме"	На хоро (на кавали)	На хоро	"Кълни, кълни, малка моме"	
Td_140_1_14	590	Разболял ми съ й млад Милин	На хоро (по Великден)	На хоро	Разболял ми съ й млад Милин	
Td_140_1_15	850	Янка за уда отива	На хоро (на кавали)	На хоро	Янка за вода отива	
Td_140_1_16	446	"Янке ле, дюлбер Габровко"	"Га си идем от баиря, като пасехме оловето"	Като се връщат с воловете	"Янке ле, дюлбер Габровко"	
Td_140_1_17	486	"Злате ле, златна ябълко"	Седенкарска (на летна седянка)	На седянка	"Злате ле, златна ябълко"	
Td_140_1_18	506	Из море плуйе гемийка	Седенкарска 	На седянка	Из море плуйе гемийка	
